DATE (MM/DD/YYYY),HOUR-MST,Avg Global PSP (vent/cor) [W/m^2],Avg Zenith Angle [degrees],Avg Azimuth Angle [degrees],Avg Tower Dry Bulb Temp [deg C],Avg Tower RH [%],Avg Total Cloud Cover [%],Avg Avg Wind Speed @ 6ft [m/s]
12/26/2016,18,6.3532,99.0674,247.0883,1.2006,25.9022,-1.0000,0.6230
12/26/2016,19,6.4149,109.9768,255.7824,-0.0270,29.1293,-1.0000,0.8548
12/26/2016,20,6.5735,121.3121,264.4855,-1.0950,32.0888,-1.0000,1.6040
12/26/2016,21,6.6288,132.8127,274.0458,-0.9975,30.8400,-1.0000,1.6301
12/26/2016,22,6.5614,144.1337,286.0478,-1.7482,32.3167,-1.0000,1.0521
12/26/2016,23,6.2274,154.5494,304.2046,-2.7889,35.4683,-1.0000,1.5845
12/27/2016,0,6.3909,161.9490,336.5059,-3.5453,36.7345,-1.0000,1.8670
12/27/2016,1,6.8073,162.1455,27.5604,-3.3399,35.7528,-1.0000,1.2105
12/27/2016,2,7.0474,154.9769,54.6894,-1.9331,29.3103,-1.0000,2.0470
12/27/2016,3,6.1603,144.6343,73.2835,-3.8525,39.9480,-1.0000,1.2098
12/27/2016,4,6.9892,133.3321,85.4589,-2.3961,29.7727,-1.0000,1.1672
12/27/2016,5,6.8480,121.8288,95.0861,-2.2274,27.3968,-1.0000,1.0466
12/27/2016,6,7.3132,110.4773,103.8054,-1.2464,21.5357,-1.0000,1.8584
12/27/2016,7,7.6917,99.5391,112.4847,1.1639,13.0690,-1.0000,1.4635
12/27/2016,8,29.4155,89.1239,121.7206,3.3664,11.3968,1.1500,1.0963
12/27/2016,9,148.2282,79.9967,132.0070,4.7966,13.5038,9.2333,0.7681
12/27/2016,10,307.9578,72.3042,143.7475,5.3531,17.9168,10.2000,0.8596
12/27/2016,11,422.5219,66.6277,157.1317,7.8103,14.5803,11.2667,1.4069
12/27/2016,12,486.0876,63.5521,171.9090,11.3522,10.1557,10.9667,1.7684
12/27/2016,13,490.6059,63.4671,187.2660,13.7758,9.1682,10.8333,3.3586
12/27/2016,14,420.7223,66.3843,202.1020,10.8982,18.1977,9.5833,2.2421
12/27/2016,15,315.6655,71.9311,215.5761,14.2165,7.8783,8.6000,1.8303
12/27/2016,16,188.9345,79.5285,227.4072,11.1130,16.7000,23.2000,2.0127
12/27/2016,17,29.4551,88.5787,237.7672,9.8131,18.5995,2.7333,2.2073
12/27/2016,18,6.1450,98.9501,247.0525,6.7160,24.8563,-1.0000,0.8632
12/27/2016,19,6.7471,109.8572,255.7534,8.5425,17.3872,-1.0000,1.0516
12/27/2016,20,5.9194,121.1914,264.4592,6.6759,21.2437,-1.0000,0.9219
12/27/2016,21,6.2638,132.6918,274.0159,6.0449,21.9268,-1.0000,1.0170
12/27/2016,22,6.3682,144.0140,285.9993,6.4556,21.7400,-1.0000,1.0497
12/27/2016,23,5.9720,154.4363,304.0908,6.3195,24.1505,-1.0000,1.8460
12/28/2016,0,7.4144,161.8660,336.2161,8.3096,21.8553,-1.0000,3.1303
12/28/2016,1,6.9016,162.1323,33.1656,8.7748,24.5232,-1.0000,5.3482
12/28/2016,2,6.1843,155.0165,54.4100,8.4383,29.5520,-1.0000,5.2525
12/28/2016,3,6.4796,144.6940,73.0950,8.4020,28.5703,-1.0000,4.0251
12/28/2016,4,6.4475,133.3979,85.3142,8.2302,29.1225,-1.0000,2.9437
12/28/2016,5,6.6304,121.8943,94.9622,8.2545,29.4180,-1.0000,5.5601
12/28/2016,6,6.1586,110.5388,103.6905,7.4944,30.4773,-1.0000,2.4412
12/28/2016,7,6.5552,99.5933,112.3716,7.0716,32.3207,-1.0000,6.7997
12/28/2016,8,29.4673,89.1743,121.6044,7.2739,30.6635,4.0500,10.4430
12/28/2016,9,157.8482,80.0254,131.8844,7.6244,30.4613,47.4333,6.4382
12/28/2016,10,318.7899,72.3140,143.6176,8.7412,26.4818,86.5500,3.3571
12/28/2016,11,259.6796,66.6142,156.9972,8.7298,25.3137,98.5167,3.5962
12/28/2016,12,352.2442,63.5125,171.7775,8.7988,24.0993,79.8167,4.6016
12/28/2016,13,325.7464,63.4021,187.1476,8.3371,25.5905,50.3167,4.1932
12/28/2016,14,353.3403,66.2980,202.0041,8.2460,24.8533,26.0833,5.2337
12/28/2016,15,303.2818,71.8294,215.5006,7.4282,27.1532,10.0500,5.9651
12/28/2016,16,161.1351,79.4172,227.3514,6.1706,31.2432,10.0167,3.4152
12/28/2016,17,25.1683,88.4567,237.7266,4.4703,31.5698,2.4167,2.5444
12/28/2016,18,6.0459,98.8283,247.0231,3.7190,32.5308,-1.0000,1.5068
12/28/2016,19,6.8145,109.7337,255.7315,4.8562,26.5463,-1.0000,1.8563
12/28/2016,20,6.2159,121.0670,264.4409,3.0187,33.3320,-1.0000,2.1784
12/28/2016,21,6.4170,132.5672,273.9953,2.8416,34.8837,-1.0000,1.7943
12/28/2016,22,5.1791,143.8903,285.9622,-0.5635,54.8280,-1.0000,2.6934
12/28/2016,23,5.7132,154.3180,303.9914,-2.5433,62.7622,-1.0000,1.5958
12/29/2016,0,5.9653,161.7756,335.9387,-3.0008,60.9933,-1.0000,0.3577
12/29/2016,1,5.6255,162.1110,32.7665,-3.8220,64.2520,-1.0000,0.3816
12/29/2016,2,5.5643,155.0495,54.1188,-4.2518,65.2115,-1.0000,0.6490
12/29/2016,3,5.5728,144.7483,72.8961,-4.7198,69.6763,-1.0000,1.4807
12/29/2016,4,5.5292,133.4587,85.1609,-4.6403,67.7975,-1.0000,0.6825
12/29/2016,5,5.2043,121.9549,94.8310,-5.6104,71.2107,-1.0000,0.5216
12/29/2016,6,5.2894,110.5951,103.5692,-6.3120,72.1185,-1.0000,0.9322
12/29/2016,7,5.4808,99.6420,112.2528,-6.0956,68.5650,-1.0000,1.0891
12/29/2016,8,26.4858,89.2105,121.4832,-5.9214,65.6313,1.2333,0.3502
12/29/2016,9,152.9411,80.0477,131.7576,-3.6466,61.9182,8.2333,0.2613
12/29/2016,10,303.2705,72.3170,143.4843,1.3217,41.6622,8.0833,0.0307
12/29/2016,11,417.7329,66.5934,156.8607,5.7634,26.2663,8.0500,0.2642
12/29/2016,12,484.4338,63.4654,171.6456,8.1031,20.2138,7.9500,0.9449
12/29/2016,13,485.9284,63.3296,187.0307,9.8428,17.8850,8.1667,2.3072
12/29/2016,14,418.6559,66.2047,201.9094,8.2411,26.3260,8.1333,2.6623
12/29/2016,15,305.4183,71.7213,215.4295,6.4236,30.5208,8.4500,1.8467
12/29/2016,16,164.8488,79.3003,227.3008,5.4083,32.6587,8.7167,0.7134
12/29/2016,17,28.5165,88.3386,237.6920,3.3272,37.6935,2.4000,0.5126
12/29/2016,18,6.2566,98.7023,247.0001,2.7857,38.4800,-1.0000,1.2240
12/29/2016,19,6.7425,109.6062,255.7166,3.7937,32.2477,-1.0000,1.2497
12/29/2016,20,6.4929,120.9389,264.4306,4.8962,27.2483,-1.0000,1.5172
12/29/2016,21,6.8277,132.4390,273.9841,5.4087,24.9498,-1.0000,1.1866
12/29/2016,22,7.3935,143.7625,285.9365,7.7371,19.8458,-1.0000,2.1052
12/29/2016,23,6.6045,154.1947,303.9062,7.0330,21.6052,-1.0000,3.1590
12/30/2016,0,6.4333,161.6780,335.6742,6.0583,22.8645,-1.0000,0.9792
12/30/2016,1,6.9295,162.0814,38.3640,6.1585,21.1722,-1.0000,1.9863
12/30/2016,2,6.4979,155.0757,53.8161,5.3858,21.6342,-1.0000,1.6304
12/30/2016,3,6.3808,144.7970,72.6868,4.7047,22.6938,-1.0000,2.2892
12/30/2016,4,6.7468,133.5143,84.9991,3.8876,23.7112,-1.0000,2.5177
12/30/2016,5,6.8909,122.0104,94.6927,4.7998,21.1115,-1.0000,2.3547
12/30/2016,6,8.6874,110.6463,103.4416,8.9592,13.6800,-1.0000,2.5845
12/30/2016,7,6.0923,99.6853,112.1285,7.2419,16.1720,-1.0000,4.3069
12/30/2016,8,32.8327,89.2410,121.3571,5.4019,19.1740,1.2167,2.4049
12/30/2016,9,166.7861,80.0637,131.6265,7.5696,16.7295,26.2667,1.6529
12/30/2016,10,334.6655,72.3130,143.3478,11.9873,11.3765,17.0667,0.6272
12/30/2016,11,458.4767,66.5652,156.7223,14.1300,10.2570,37.8833,0.5992
12/30/2016,12,484.8524,63.4108,171.5136,15.9220,8.3247,35.1500,1.0820
12/30/2016,13,602.5086,63.2498,186.9154,16.3148,9.3657,70.4167,2.5725
12/30/2016,14,549.8962,66.1045,201.8181,17.4195,7.7765,60.8667,2.6267
12/30/2016,15,323.8386,71.6071,215.3631,16.4578,6.0551,27.2833,3.2130
12/30/2016,16,189.2550,79.1780,227.2557,14.4010,7.2512,22.7833,3.8484
12/30/2016,17,30.8143,88.2074,237.6634,11.6078,9.0103,3.2167,3.4505
12/30/2016,18,6.9969,98.5720,246.9837,9.7465,10.3217,-1.0000,2.6354
12/30/2016,19,7.2555,109.4750,255.7089,8.7565,11.4735,-1.0000,2.2951
12/30/2016,20,7.2572,120.8074,264.4282,8.1882,12.0147,-1.0000,1.6945
12/30/2016,21,6.4860,132.3073,273.9822,6.4020,15.3150,-1.0000,2.1965
12/30/2016,22,6.8102,143.6310,285.9223,6.0326,15.6277,-1.0000,2.4515
12/30/2016,23,6.6364,154.0665,303.8355,4.3342,17.8173,-1.0000,2.0698
12/31/2016,0,7.0651,161.5733,335.4230,5.2444,15.4790,-1.0000,1.8587
12/31/2016,1,6.3839,162.0435,37.9590,4.1359,17.5412,-1.0000,1.0781
12/31/2016,2,4.6094,155.0951,53.5024,0.2469,41.4780,-1.0000,3.3612
12/31/2016,3,2.3646,144.8400,72.4675,-4.2282,78.3195,-1.0000,1.6243
12/31/2016,4,0.2310,133.5648,84.8290,-4.6599,82.9450,-1.0000,0.9433
12/31/2016,5,0.4875,122.0609,94.5473,-4.6871,79.5692,-1.0000,0.4755
12/31/2016,6,1.6663,110.6922,103.3080,-4.9410,80.5403,-1.0000,0.5246
12/31/2016,7,5.1941,99.7229,111.9988,-5.6796,84.1150,-1.0000,0.3881
12/31/2016,8,24.7801,89.2657,121.2262,-5.6832,84.1027,0.8833,1.7175
12/31/2016,9,140.0754,80.0733,131.4915,-4.2780,78.4352,9.3333,1.3648
12/31/2016,10,299.2108,72.3022,143.2082,-3.9645,76.1227,11.6333,2.4435
12/31/2016,11,412.4736,66.5297,156.5821,-3.0054,70.9590,10.3333,1.5447
12/31/2016,12,480.1554,63.3486,171.3814,-1.3913,63.5243,9.0500,1.1788
12/31/2016,13,485.9869,63.1626,186.8020,0.1512,55.7940,8.6667,1.2511
12/31/2016,14,428.1831,65.9975,201.7303,2.5546,47.2985,8.8500,0.8193
12/31/2016,15,317.4610,71.4867,215.3013,3.8921,42.8927,8.4833,1.1590
12/31/2016,16,166.7903,79.0502,227.2161,3.2583,45.4083,9.6833,1.5580
12/31/2016,17,29.6421,88.0718,237.6409,1.5173,50.7938,2.9000,0.5729
12/31/2016,18,5.7733,98.4377,246.9739,0.5476,54.4160,-1.0000,0.0150
12/31/2016,19,5.3776,109.3402,255.7083,-0.9575,57.4645,-1.0000,1.6018
12/31/2016,20,5.3976,120.6724,264.4339,-2.6713,61.8843,-1.0000,0.8939
12/31/2016,21,5.5952,132.1722,273.9896,-3.1529,65.8345,-1.0000,0.1278
12/31/2016,22,5.6710,143.4957,285.9195,-3.1553,65.9433,-1.0000,0.3011
12/31/2016,23,5.8527,153.9334,303.7790,-3.0733,65.7917,-1.0000,0.4799
1/1/2017,1,7.4981,161.9973,43.5525,1.3302,32.4737,-1.0000,2.2984
1/1/2017,2,6.8978,155.1076,53.1782,2.4224,25.8543,-1.0000,3.3968
1/1/2017,3,6.7573,144.8772,72.2382,2.5779,24.5415,-1.0000,3.1600
1/1/2017,4,6.6438,133.6098,84.6507,1.9909,27.0192,-1.0000,2.6640
1/1/2017,5,6.7252,122.1060,94.3950,2.1285,27.3140,-1.0000,1.8223
1/1/2017,6,7.0179,110.7327,103.1684,2.6466,27.8680,-1.0000,2.0325
1/1/2017,7,6.8126,99.7549,111.8638,3.2708,28.3470,-1.0000,3.0589
1/1/2017,8,26.7394,89.2846,121.0907,3.1329,28.9183,0.9000,3.7215
1/1/2017,9,154.6879,80.0763,131.3524,4.1546,25.9835,8.1667,4.2779
1/1/2017,10,307.6719,72.2843,143.0656,5.5730,22.3965,8.4000,5.5786
1/1/2017,11,425.3749,66.4868,156.4402,7.3946,19.2593,8.8333,4.0202
1/1/2017,12,491.5310,63.2790,171.2493,8.8968,17.5513,8.7333,1.9599
1/1/2017,13,475.5259,63.0682,186.6903,7.9234,24.2565,12.7500,2.5674
1/1/2017,14,220.4810,65.8836,201.6459,6.8443,27.2727,70.8000,2.0217
1/1/2017,15,218.0737,71.3602,215.2443,6.2454,29.8692,95.9667,1.9534
1/1/2017,16,130.4595,78.9173,227.1821,5.3041,32.0262,92.7500,1.5935
1/1/2017,17,38.1743,87.9317,237.6245,4.1704,34.3482,18.6167,1.1193
1/1/2017,18,5.4671,98.2994,246.9706,2.8164,37.9252,-1.0000,0.8343
1/1/2017,19,5.7456,109.2018,255.7149,1.9120,40.9745,-1.0000,1.1850
1/1/2017,20,5.6645,120.5342,264.4476,1.6368,40.9177,-1.0000,1.5696
1/1/2017,21,5.1106,132.0339,274.0064,1.4330,39.8687,-1.0000,1.6043
1/1/2017,22,4.5002,143.3569,285.9280,2.0942,36.8783,-1.0000,1.7302
1/1/2017,23,5.4229,153.7957,303.7369,1.3164,38.2963,-1.0000,2.2327
1/2/2017,0,6.0801,161.3430,334.9621,1.3304,36.5435,-1.0000,2.4434
1/2/2017,1,6.0876,161.9429,43.1454,0.5599,38.1913,-1.0000,2.2413
1/2/2017,2,4.9441,155.1129,52.8440,-2.0654,54.6830,-1.0000,2.3715
1/2/2017,3,5.6644,144.9085,71.9994,-3.2894,63.7495,-1.0000,0.9428
1/2/2017,4,6.2351,133.6495,84.4643,-2.4925,51.8253,-1.0000,1.7350
1/2/2017,5,6.2895,122.1458,94.2359,-0.5701,41.4983,-1.0000,1.2934
1/2/2017,6,6.5733,110.7677,103.0228,-0.1296,38.1912,-1.0000,0.7037
1/2/2017,7,7.6181,99.7812,111.7237,2.1916,28.3553,-1.0000,3.2346
1/2/2017,8,26.8803,89.2976,120.9506,2.6449,27.9073,0.9167,2.9139
1/2/2017,9,156.5490,80.0729,131.2096,4.6689,27.2818,8.0167,2.3019
1/2/2017,10,310.1385,72.2594,142.9201,6.6434,25.3833,8.9833,1.9226
1/2/2017,11,396.1942,66.4366,156.2967,8.5268,21.1133,23.8833,1.9411
1/2/2017,12,392.5312,63.2019,171.1172,9.1595,19.1750,75.6333,2.0478
1/2/2017,13,443.6048,62.9664,186.5807,9.7768,18.3213,87.8000,1.8413
1/2/2017,14,328.0467,65.7631,201.5653,1.0564,54.8450,63.1000,4.6748
1/2/2017,15,211.3791,71.2278,215.1922,0.9216,54.2937,40.7333,2.3309
1/2/2017,16,139.1782,78.7791,227.1537,-0.2015,61.1385,57.9000,2.5788
1/2/2017,17,25.4248,87.7874,237.6143,-1.2619,65.8638,10.0833,2.2821
1/2/2017,18,3.0211,98.1572,246.9740,-2.1472,70.6758,-1.0000,2.2601
1/2/2017,19,0.6225,109.0600,255.7288,-2.5273,72.0215,-1.0000,1.7047
1/2/2017,20,0.5675,120.3929,264.4693,-2.9615,70.2685,-1.0000,1.9492
1/2/2017,21,0.1384,131.8925,274.0325,-4.5739,79.0740,-1.0000,2.2984
1/2/2017,22,-0.2483,143.2145,285.9479,-6.1374,86.4167,-1.0000,2.2773
1/2/2017,23,-0.1520,153.6535,303.7091,-7.1409,89.9750,-1.0000,2.0244
1/3/2017,0,-0.2577,161.2176,334.7530,-7.8729,90.3150,-1.0000,2.3611
1/3/2017,1,-0.3753,161.8801,48.7385,-9.3133,88.7167,-1.0000,2.8709
1/3/2017,2,-0.2796,155.1110,52.5004,-10.5875,87.6100,-1.0000,3.1278
1/3/2017,3,-0.0642,144.9336,71.7513,-11.0088,86.3283,-1.0000,2.2384
1/3/2017,4,-0.0591,133.6835,84.2701,-11.2705,87.1283,-1.0000,2.0471
1/3/2017,5,0.1146,122.1802,94.0701,-11.3373,89.1400,-1.0000,1.4118
1/3/2017,6,0.3970,110.7971,102.8715,-11.1875,87.9733,-1.0000,0.8528
1/3/2017,7,1.4967,99.8016,111.5784,-10.7648,88.3350,-1.0000,0.3364
1/3/2017,8,24.3065,89.3132,120.8061,-10.3452,85.0933,7.2500,1.1532
1/3/2017,9,110.5075,80.0629,131.0630,-9.1497,79.3868,85.9000,0.5358
1/3/2017,10,241.8060,72.2276,142.7718,-6.9829,76.4130,99.1333,0.5225
1/3/2017,11,276.1039,66.3791,156.1517,-5.2211,68.8010,98.5500,0.7915
1/3/2017,12,265.9091,63.1173,170.9854,-3.6993,60.2348,95.4833,1.2187
1/3/2017,13,264.6836,62.8575,186.4732,-3.3999,54.5590,97.2500,1.9403
1/3/2017,14,256.2844,65.6359,201.4884,-3.1055,53.7113,94.4500,1.8959
1/3/2017,15,156.2018,71.0895,215.1450,-3.0521,54.3608,87.0333,1.5602
1/3/2017,16,88.5165,78.6359,227.1310,-3.0887,55.3192,57.9833,0.9487
1/3/2017,17,17.8134,87.6390,237.6103,-3.4118,57.1908,5.4000,0.1210
1/3/2017,18,4.3014,98.0113,246.9841,-4.0599,59.6858,-1.0000,0.6906
1/3/2017,19,2.6658,108.9149,255.7498,-5.5621,73.2358,-1.0000,2.2021
1/3/2017,20,1.7805,120.2485,264.4991,-7.9203,90.9433,-1.0000,2.7015
1/3/2017,21,1.4642,131.7481,274.0678,-8.9273,93.1167,-1.0000,1.4441
1/3/2017,22,2.8845,143.0688,285.9791,-9.5592,92.2733,-1.0000,0.7223
1/3/2017,23,0.5530,153.5068,303.6954,-9.8863,92.9067,-1.0000,1.6047
1/4/2017,0,0.3701,161.0856,334.5586,-10.0430,91.6600,-1.0000,1.3291
1/4/2017,1,0.2947,161.8091,48.3328,-10.4333,90.8033,-1.0000,1.2143
1/4/2017,2,1.1272,155.1018,52.1480,-10.9113,90.1033,-1.0000,1.3576
1/4/2017,3,0.1609,144.9525,71.4941,-10.7050,89.7233,-1.0000,1.1654
1/4/2017,4,0.1158,133.7118,84.0682,-10.5863,89.6317,-1.0000,1.1627
1/4/2017,5,0.0372,122.2089,93.8978,-10.7182,89.1867,-1.0000,0.9797
1/4/2017,6,0.1303,110.8209,102.7145,-11.1303,88.9350,-1.0000,1.1865
1/4/2017,7,0.3101,99.8162,111.4282,-11.3172,88.5450,-1.0000,0.9950
1/4/2017,8,15.9934,89.3144,120.6572,-11.5710,88.3383,14.5667,1.0813
1/4/2017,9,112.7510,80.0464,130.9127,-11.3430,88.2267,95.2500,1.2526
1/4/2017,10,154.0545,72.1887,142.6208,-11.4643,88.0417,96.2667,1.3918
1/4/2017,11,161.2672,66.3142,156.0053,-11.4057,88.0083,96.3833,1.6706
1/4/2017,12,126.7684,63.0253,170.8539,-12.1057,87.4650,96.3333,1.9561
1/4/2017,13,159.9971,62.7414,186.3678,-11.5627,87.7067,96.2333,1.5634
1/4/2017,14,112.9831,65.5021,201.4153,-11.8472,87.4617,96.0667,2.0829
1/4/2017,15,64.2511,70.9454,215.1029,-12.9192,86.5200,95.4500,2.5940
1/4/2017,16,39.7064,78.4877,227.1142,-13.6540,85.7733,92.3667,2.9809
1/4/2017,17,7.0255,87.4950,237.6126,-14.8290,84.7883,17.8333,2.9220
1/4/2017,18,-0.2810,97.8618,247.0009,-15.7638,84.0783,-1.0000,3.1768
1/4/2017,19,-0.0754,108.7666,255.7781,-16.0257,83.8467,-1.0000,1.2821
1/4/2017,20,0.4148,120.1012,264.5368,-15.8547,83.9700,-1.0000,0.2665
1/4/2017,21,0.6740,131.6007,274.1123,-15.8737,83.7633,-1.0000,1.0659
1/4/2017,22,0.3596,142.9199,286.0214,-16.1807,83.5767,-1.0000,1.7584
1/4/2017,23,-0.1157,153.3558,303.6958,-16.6173,83.1133,-1.0000,1.7285
1/5/2017,0,0.0092,160.9471,334.3788,-16.8777,82.8217,-1.0000,1.5356
1/5/2017,1,0.1526,161.7297,53.9291,-17.1953,82.5550,-1.0000,0.6390
1/5/2017,2,0.2898,155.0852,51.7872,-17.2835,82.5600,-1.0000,1.1801
1/5/2017,3,0.2547,144.9651,71.2281,-17.2007,82.6283,-1.0000,0.9368
1/5/2017,4,0.0981,133.7344,83.8588,-17.1793,82.5333,-1.0000,1.0725
1/5/2017,5,0.1271,122.2321,93.7191,-17.4695,82.3150,-1.0000,1.3157
1/5/2017,6,0.1312,110.8390,102.5520,-17.5062,82.2817,-1.0000,1.1822
1/5/2017,7,0.2385,99.8248,111.2731,-17.6290,82.1600,-1.0000,0.7586
1/5/2017,8,7.8712,89.3095,120.5042,-17.6807,82.1300,5.9000,0.7909
1/5/2017,9,57.0355,80.0232,130.7590,-17.3287,82.0683,88.2500,1.2543
1/5/2017,10,128.2651,72.1428,142.4672,-16.2145,82.0900,95.3333,0.4536
1/5/2017,11,216.7766,66.2420,155.8577,-14.8602,81.9120,96.3167,0.1822
1/5/2017,12,249.3981,62.9259,170.7229,-15.6728,81.2705,96.4000,1.2908
1/5/2017,13,220.2548,62.6181,186.2648,-15.4585,81.7450,96.2833,1.3508
1/5/2017,14,238.6468,65.3618,201.3462,-14.8970,80.8937,96.3667,1.1988
1/5/2017,15,159.0668,70.7956,215.0659,-14.9215,80.9162,95.4167,1.6657
1/5/2017,16,91.1602,78.3346,227.1032,-15.4600,81.6733,93.6000,0.7215
1/5/2017,17,20.1885,87.3386,237.6212,-15.6225,82.5567,24.5167,0.0000
1/5/2017,18,1.6184,97.7087,247.0244,-15.8438,83.0200,-1.0000,0.0000
1/5/2017,19,1.6424,108.6152,255.8136,-15.9393,83.2617,-1.0000,0.0000
1/5/2017,20,1.4880,119.9511,264.5826,-15.5463,83.7183,-1.0000,0.1336
1/5/2017,21,1.6039,131.4506,274.1661,-15.1925,82.6967,-1.0000,0.2203
1/5/2017,22,1.5604,142.7677,286.0749,-15.3037,82.6617,-1.0000,0.6807
1/5/2017,23,2.5884,153.2006,303.7101,-15.2683,82.6233,-1.0000,0.3358
1/6/2017,0,2.1773,160.8022,334.2140,-16.1528,83.4733,-1.0000,0.6547
1/6/2017,1,1.2409,161.6421,53.5282,-15.3307,82.6500,-1.0000,1.2419
1/6/2017,2,1.6705,155.0611,51.4187,-14.6402,81.5622,-1.0000,0.2557
1/6/2017,3,2.5339,144.9713,70.9537,-14.9513,81.1085,-1.0000,0.3792
1/6/2017,4,5.3275,133.7510,83.6421,-15.8113,82.9333,-1.0000,0.0575
1/6/2017,5,6.2700,122.2495,93.5342,-16.2285,81.0687,-1.0000,1.1084
1/6/2017,6,6.4066,110.8513,102.3841,-16.1648,77.4085,-1.0000,1.1754
1/6/2017,7,6.3332,99.8274,111.1133,-16.1990,73.9492,-1.0000,1.0796
1/6/2017,8,29.0571,89.2900,120.3470,-15.7012,68.0128,0.4667,1.3656
1/6/2017,9,166.8681,79.9934,130.6018,-13.6033,57.3300,5.3333,1.8763
1/6/2017,10,329.4342,72.0898,142.3112,-10.5875,53.9250,5.6000,0.9514
1/6/2017,11,453.2340,66.1625,155.7088,-7.1872,49.3775,5.8167,0.3197
1/6/2017,12,524.1268,62.8192,170.5923,-4.8917,40.2380,5.3333,0.1812
1/6/2017,13,528.0705,62.4879,186.1642,-4.9060,27.6050,5.5500,0.6262
1/6/2017,14,467.7227,65.2151,201.2812,-4.8854,30.4565,5.9833,0.9957
1/6/2017,15,351.7421,70.6402,215.0342,-4.2046,28.6002,6.0000,0.3187
1/6/2017,16,196.5194,78.1767,227.0981,-3.8547,30.8040,6.0667,0.2211
1/6/2017,17,40.4924,87.1784,237.6362,-5.9715,35.0332,2.8167,0.9140
1/6/2017,18,6.3246,97.5522,247.0547,-7.7350,39.6760,-1.0000,0.9155
1/6/2017,19,6.3546,108.4609,255.8564,-7.8712,40.8783,-1.0000,1.3595
1/6/2017,20,6.5951,119.7983,264.6363,-6.6418,33.9545,-1.0000,0.7473
1/6/2017,21,6.3793,131.2977,274.2290,-7.5556,37.7417,-1.0000,0.6853
1/6/2017,22,6.3761,142.6125,286.1393,-7.3149,36.7305,-1.0000,0.6554
1/6/2017,23,6.4719,153.0413,303.7382,-7.8951,39.7055,-1.0000,1.4465
1/7/2017,0,6.0704,160.6510,334.0641,-8.8215,44.9802,-1.0000,0.7291
1/7/2017,1,6.2757,161.5462,59.1308,-8.7726,42.9840,-1.0000,1.0424
1/7/2017,2,6.2380,155.0294,51.0431,-6.8682,35.8773,-1.0000,0.9965
1/7/2017,3,5.7094,144.9710,70.6711,-6.5882,33.2052,-1.0000,1.0759
1/7/2017,4,6.4450,133.7617,83.4182,-7.5617,38.1680,-1.0000,1.9420
1/7/2017,5,5.8246,122.2611,93.3432,-7.6420,39.1747,-1.0000,2.0221
1/7/2017,6,5.4907,110.8578,102.2109,-7.8454,40.4925,-1.0000,2.2796
1/7/2017,7,6.2052,99.8239,110.9489,-7.7430,38.3978,-1.0000,2.4396
1/7/2017,8,28.3432,89.2730,120.1858,-7.4316,37.7428,0.6500,2.5655
1/7/2017,9,165.2645,79.9570,130.4414,-6.1306,35.6893,5.4667,2.1338
1/7/2017,10,331.0065,72.0299,142.1527,-4.0450,35.1622,6.2333,1.4220
1/7/2017,11,488.2099,66.0757,155.5589,-1.1857,34.1705,20.0000,0.5602
1/7/2017,12,532.4919,62.7051,170.4623,-2.5396,41.1613,6.8667,1.2154
1/7/2017,13,527.4904,62.3506,186.0660,-2.3492,40.6000,6.3333,1.2165
1/7/2017,14,459.3694,65.0621,201.2202,0.3666,34.2447,8.1000,0.1372
1/7/2017,15,308.7345,70.4793,215.0076,-1.7820,38.9033,15.2667,1.2719
1/7/2017,16,181.7159,78.0142,227.0989,-2.9519,44.6518,9.3500,1.1375
1/7/2017,17,36.2049,87.0144,237.6575,-5.3592,55.0258,6.4833,0.2985
1/7/2017,18,4.6066,97.3925,247.0918,-7.0922,58.0355,-1.0000,0.2293
1/7/2017,19,4.6386,108.3037,255.9064,-8.1358,56.2197,-1.0000,0.0145
1/7/2017,20,4.4560,119.6428,264.6980,-8.0514,60.8440,-1.0000,0.0015
1/7/2017,21,4.1993,131.1423,274.3009,-9.2747,65.7173,-1.0000,0.1513
1/7/2017,22,4.4142,142.4543,286.2147,-8.1423,64.7448,-1.0000,0.9064
1/7/2017,23,4.4489,152.8780,303.7800,-6.1746,58.1073,-1.0000,0.9523
1/8/2017,0,4.4122,160.4936,333.9291,-5.0792,55.2015,-1.0000,0.7889
1/8/2017,1,4.0780,161.4422,58.7378,-3.3032,47.9915,-1.0000,1.4090
1/8/2017,2,4.9566,154.9901,50.6609,-2.3959,44.2545,-1.0000,0.8961
1/8/2017,3,5.7526,144.9641,70.3806,0.7984,40.8725,-1.0000,1.0900
1/8/2017,4,5.0109,133.7664,83.1875,1.4505,41.8465,-1.0000,2.1648
1/8/2017,5,5.4721,122.2669,93.1463,1.8666,43.7770,-1.0000,2.6085
1/8/2017,6,4.9641,110.8583,102.0326,1.9651,46.6202,-1.0000,1.6395
1/8/2017,7,4.7904,99.8144,110.7799,1.6077,48.5518,-1.0000,1.0246
1/8/2017,8,24.4998,89.2499,120.0207,3.1955,44.7693,3.7167,1.4951
1/8/2017,9,97.7623,79.9140,130.2777,3.6554,44.8477,70.4500,2.1802
1/8/2017,10,252.5398,71.9629,141.9920,5.9405,41.2327,73.9500,1.9272
1/8/2017,11,425.6230,65.9816,155.4080,7.5118,39.6930,58.1228,0.8272
1/8/2017,12,458.8172,62.5838,170.3331,8.9085,36.9893,43.2000,1.0450
